store,title,brand,series,model,cpu,ram_gb,storage_gb,price_ils,deal_price_ils,deal_label,storage_type,ram_type,upgradability_score,warranty_months,stock_status,url,gpu,is_touch,is_2in1,image_url,screen_size_in,weight_kg,battery_wh,ram_gen,ram_source,screen_source,weight_source,battery_source,confidence_level
IT Outlet,Lenovo ThinkPad X13 G1 i7/16GB/500GB SSD,Lenovo,ThinkPad,Lenovo ThinkPad X13 G1 i7,Core i7 (10th Gen),16,500,1800,1700,"1,700 ₪ (100 ₪ Coupon)",⚡ M.2 2280 PCIe NVMe (Swappable),Soldered (Fixed),5.0,12,🟢 In Stock,https://www.itoutlet.co.il/items/7972648-%D7%9E%D7%97%D7%A9%D7%91-%D7%A0%D7%99%D7%99%D7%93-%D7%9E%D7%97%D7%95%D7%93%D7%A9-Lenovo-ThinkPad-X13-G1-i7-16GB-500GB-SSD-,Integrated,False,False,,13.3,1.28,45,LPDDR4x,chassis_decoder,chassis_decoder,chassis_decoder,chassis_decoder,verified
IT Outlet,לגרפיקה ועריכה Lenovo ThinkPad P52 i7/32GB/1TB SSD,Lenovo,ThinkPad,לגרפיקה ועריכה Lenovo ThinkPad P52 i7,Core i7 (8th Gen),32,1000,1900,1800,"1,800 ₪ (100 ₪ Coupon)",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,12,🟢 In Stock,https://www.itoutlet.co.il/items/8299583-%D7%9E%D7%97%D7%A9%D7%91-%D7%A0%D7%99%D7%99%D7%93-%D7%9E%D7%97%D7%95%D7%93%D7%A9-%D7%9C%D7%92%D7%A8%D7%A4%D7%99%D7%A7%D7%94-%D7%95%D7%A2%D7%A8%D7%99%D7%9B%D7%94-Lenovo-ThinkPad-P52-i7-32GB-1TB-SSD,Integrated,False,False,,15.6,2.45,90,DDR4,chassis_decoder,chassis_decoder,chassis_decoder,chassis_decoder,verified
IT Outlet,Dell Latitude 7410 i7/16GB/500GB SSD,Dell,Latitude,Dell Latitude 7410 i7,Core i7 (10th Gen),16,500,2000,1900,"1,900 ₪ (100 ₪ Coupon)",⚡ M.2 2280 PCIe NVMe (Swappable),Soldered (Fixed),5.0,12,🟢 In Stock,https://www.itoutlet.co.il/items/6851586-%D7%9E%D7%97%D7%A9%D7%91-%D7%A0%D7%99%D7%99%D7%93-%D7%9E%D7%97%D7%95%D7%93%D7%A9-Dell-Latitude-7410-i7-16GB-500GB-SSD,Integrated,False,False,,14.0,1.35,50,LPDDR4x,chassis_decoder,chassis_decoder,chassis_decoder,fallback_estimate,verified
IT Outlet,Lenovo ThinkPad T14 GEN1 i7/32GB/512GB SSD,Lenovo,ThinkPad,Lenovo ThinkPad T14 GEN1 i7,Core i7 (10th Gen),32,512,2000,1900,"1,900 ₪ (100 ₪ Coupon)",⚡ M.2 2280 PCIe NVMe (Swappable),1x Soldered + 1x SODIMM Slot (max 48GB),7.5,12,🟢 In Stock,https://www.itoutlet.co.il/items/5337411-%D7%9E%D7%97%D7%A9%D7%91-%D7%A0%D7%99%D7%99%D7%93-%D7%9E%D7%97%D7%95%D7%93%D7%A9-Lenovo-ThinkPad-T14-GEN1-i7-32GB-512GB-SSD,Integrated,False,False,,14.0,1.55,51,DDR4,chassis_decoder,chassis_decoder,chassis_decoder,chassis_decoder,verified
IT Outlet,Lenovo ThinkPad T14s GEN1 i7/32GB/1TB SSD,Lenovo,ThinkPad,Lenovo ThinkPad T14s GEN1 i7,Core i7 (10th Gen),32,1000,2200,2100,"2,100 ₪ (100 ₪ Coupon)",⚡ M.2 2280 PCIe NVMe (Swappable),Soldered (Fixed),5.0,12,🟢 In Stock,https://www.itoutlet.co.il/items/8314186-%D7%9E%D7%97%D7%A9%D7%91-%D7%A0%D7%99%D7%99%D7%93-%D7%9E%D7%97%D7%95%D7%93%D7%A9-Lenovo-ThinkPad-T14s-GEN1-i7-32GB-1TB-SSD,Integrated,False,False,,14.0,1.35,57,LPDDR4x,chassis_decoder,chassis_decoder,chassis_decoder,chassis_decoder,verified
IT Outlet,Lenovo ThinkPad P15s Gen 1 i7/16GB/512GB SSD,Lenovo,ThinkPad,Lenovo ThinkPad P15s Gen 1 i7,Core i7 (10th Gen),16,512,2200,2100,"2,100 ₪ (100 ₪ Coupon)",⚡ Dual M.2 PCIe NVMe Slots,2x SODIMM Slots (up to 64GB),9.5,12,🟢 In Stock,https://www.itoutlet.co.il/items/8608165-%D7%9E%D7%97%D7%A9%D7%91-%D7%A0%D7%99%D7%99%D7%93-%D7%9E%D7%97%D7%95%D7%93%D7%A9-%D7%9C%D7%A2%D7%A8%D7%99%D7%9B%D7%94-%D7%92%D7%A8%D7%A4%D7%99%D7%AA-Lenovo-ThinkPad-P15s-Gen-1-i7-16GB-512GB-SSD,NVIDIA Quadro P520,False,False,,15.6,1.75,51,DDR4,chassis_decoder,chassis_decoder,chassis_decoder,chassis_decoder,verified
IT Outlet,Lenovo ThinkPad T14s Gen 2 i5/16GB/512GB SSD,Lenovo,ThinkPad,Lenovo ThinkPad T14s Gen 2 i5,Core i5 (11th Gen),16,512,2300,2200,"2,200 ₪ (100 ₪ Coupon)",⚡ M.2 2280 PCIe NVMe (Swappable),Soldered (Fixed),5.0,12,🟢 In Stock,https://www.itoutlet.co.il/items/7617612-%D7%9E%D7%97%D7%A9%D7%91-%D7%A0%D7%99%D7%99%D7%93-%D7%9E%D7%97%D7%95%D7%93%D7%A9-Lenovo-ThinkPad-T14s-Gen-2-i5-16GB-512GB-SSD,Integrated,False,False,,14.0,1.35,57,LPDDR4x,chassis_decoder,chassis_decoder,chassis_decoder,chassis_decoder,verified
IT Outlet,DELL Latitude 7420 i7/16GB/512GB SSD,Dell,Latitude,DELL Latitude 7420 i7,Core i7 (11th Gen),16,512,2300,2200,"2,200 ₪ (100 ₪ Coupon)",⚡ M.2 2280 PCIe NVMe (Swappable),Soldered (Fixed),5.0,12,🟢 In Stock,https://www.itoutlet.co.il/items/5665104-%D7%9E%D7%97%D7%A9%D7%91-%D7%A0%D7%99%D7%99%D7%93-%D7%9E%D7%97%D7%95%D7%93%D7%A9-DELL-Latitude-7420-i7-16GB-512GB-SSD-,Integrated,False,False,,14.0,1.35,57,LPDDR4x,chassis_decoder,chassis_decoder,chassis_decoder,chassis_decoder,verified
IT Outlet,Dell Latitude 3520 i7/16GB/512GB SSD,Dell,Latitude,Dell Latitude 3520 i7,Core i7 (11th Gen),16,512,2400,2300,"2,300 ₪ (100 ₪ Coupon)",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,12,🟢 In Stock,https://www.itoutlet.co.il/items/9481010-%D7%9E%D7%97%D7%A9%D7%91-%D7%A0%D7%99%D7%99%D7%93-%D7%9E%D7%97%D7%95%D7%93%D7%A9-Dell-Latitude-3520-i7-16GB-512GB-SSD-,Integrated,False,False,,15.6,1.75,54,DDR4,chassis_decoder,chassis_decoder,chassis_decoder,fallback_estimate,verified
IT Outlet,Microsoft Surface 3 i7/16GB/500GB SSD,Microsoft,Surface,Microsoft Surface 3 i7,Core i7 (10th Gen),16,500,2500,2400,"2,400 ₪ (4% Card Disc.)",🔒 Soldered BGA NVMe / Unified,Soldered (Non-upgradeable),1.0,12,🟢 In Stock,https://www.itoutlet.co.il/items/7283286-%D7%9E%D7%97%D7%A9%D7%91-%D7%A0%D7%99%D7%99%D7%93-%D7%9E%D7%97%D7%95%D7%93%D7%A9-Microsoft-Surface-3-i7-16GB-500GB-SSD,Integrated,True,False,,13.5,1.28,49,LPDDR4x,chassis_decoder,chassis_decoder,chassis_decoder,chassis_decoder,verified
IT Outlet,Lenovo ThinkPad E14 Gen 4 i7/16GB/512GB SSD,Lenovo,ThinkPad,Lenovo ThinkPad E14 Gen 4 i7,Core i7 (12th Gen),16,512,2500,2400,"2,400 ₪ (4% Card Disc.)",⚡ Dual M.2 NVMe Slots (2242 + 2280),1x Soldered + 1x SODIMM Slot,8.5,12,🟢 In Stock,https://www.itoutlet.co.il/items/8914011-%D7%9E%D7%97%D7%A9%D7%91-%D7%A0%D7%99%D7%99%D7%93-%D7%9E%D7%97%D7%95%D7%93%D7%A9-Lenovo-ThinkPad-E14-Gen-4-i7-16GB-512GB-SSD,Integrated,False,False,,14.0,1.55,51,DDR4,chassis_decoder,chassis_decoder,chassis_decoder,chassis_decoder,verified
IT Outlet,Lenovo ThinkPad P1 Gen 3 i7/32GB/512GB SSD,Lenovo,ThinkPad,Lenovo ThinkPad P1 Gen 3 i7,Core i7 (10th Gen),32,512,2500,2400,"2,400 ₪ (4% Card Disc.)",⚡ Dual M.2 PCIe NVMe Slots,2x SODIMM Slots (up to 64GB),9.5,12,🟢 In Stock,https://www.itoutlet.co.il/items/7476604-%D7%9E%D7%97%D7%A9%D7%91-%D7%A0%D7%99%D7%99%D7%93-%D7%9E%D7%97%D7%95%D7%93%D7%A9-Lenovo-ThinkPad-P1-Gen-3-i7-32GB-512GB-SSD,Integrated,False,False,,14.0,2.05,90,DDR4,chassis_decoder,fallback_estimate,chassis_decoder,chassis_decoder,estimated
IT Outlet,Lenovo ThinkPad P15 GEN1 i7/32GB/1TB SSD,Lenovo,ThinkPad,Lenovo ThinkPad P15 GEN1 i7,Core i7 (10th Gen),32,1000,2500,2400,"2,400 ₪ (4% Card Disc.)",⚡ Quad/Dual M.2 NVMe Slots,4x SODIMM Slots (up to 128GB),10.0,12,🟢 In Stock,https://www.itoutlet.co.il/items/7388291-%D7%9E%D7%97%D7%A9%D7%91-%D7%A0%D7%99%D7%99%D7%93-%D7%9E%D7%97%D7%95%D7%93%D7%A9-%D7%9C%D7%A2%D7%A8%D7%99%D7%9B%D7%94-%D7%92%D7%A8%D7%A4%D7%99%D7%AA-Lenovo-ThinkPad-P15-GEN1-i7-32GB-1TB-SSD,Integrated,False,False,,15.6,2.05,90,DDR4,chassis_decoder,chassis_decoder,chassis_decoder,chassis_decoder,verified
IT Outlet,Lenovo ThinkPad X1 Carbon Gen8 i7/16GB/500GB,Lenovo,ThinkPad,Lenovo ThinkPad X1 Carbon Gen8 i7,Core i7 (10th Gen),16,500,2500,2400,"2,400 ₪ (4% Card Disc.)",⚡ M.2 2280 PCIe NVMe (Swappable),Soldered (Fixed),5.0,12,🟢 In Stock,https://www.itoutlet.co.il/items/6505116-%D7%9E%D7%97%D7%A9%D7%91-%D7%A0%D7%99%D7%99%D7%93-%D7%9E%D7%97%D7%95%D7%93%D7%A9-Lenovo-ThinkPad-X1-Carbon-Gen8-i7-16GB-500GB,Integrated,False,False,,14.0,1.1,57,LPDDR4x,chassis_decoder,chassis_decoder,chassis_decoder,chassis_decoder,verified
IT Outlet,Lenovo ThinkPad T14 GEN2 i7/32GB/512GB SSD,Lenovo,ThinkPad,Lenovo ThinkPad T14 GEN2 i7,Core i7 (11th Gen),32,512,2600,2496,"2,496 ₪ (4% Card Disc.)",⚡ M.2 2280 PCIe NVMe (Swappable),1x Soldered + 1x SODIMM Slot (max 48GB),7.5,12,🟢 In Stock,https://www.itoutlet.co.il/items/8273750-%D7%9E%D7%97%D7%A9%D7%91-%D7%A0%D7%99%D7%99%D7%93-%D7%9E%D7%97%D7%95%D7%93%D7%A9-Lenovo-ThinkPad-T14-GEN2-i7-32GB-512GB-SSD,Integrated,False,False,,14.0,1.55,51,DDR4,chassis_decoder,chassis_decoder,chassis_decoder,chassis_decoder,verified
IT Outlet,Lenovo ThinkPad L13 Gen 3 i5/16GB/512GB SSD,Lenovo,ThinkPad,Lenovo ThinkPad L13 Gen 3 i5,Core i5 (13th Gen),16,512,2600,2496,"2,496 ₪ (4% Card Disc.)",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,12,🟢 In Stock,https://www.itoutlet.co.il/items/9582063-%D7%9E%D7%97%D7%A9%D7%91-%D7%A0%D7%99%D7%99%D7%93-%D7%9E%D7%97%D7%95%D7%93%D7%A9-Lenovo-ThinkPad-L13-Gen-3-i5-16GB-512GB-SSD,Integrated,False,False,,13.3,1.4,50,DDR5,chassis_decoder,chassis_decoder,chassis_decoder,fallback_estimate,verified
IT Outlet,Lenovo ThinkPad P14s Gen 1 i7/32GB/1TB SSD,Lenovo,ThinkPad,Lenovo ThinkPad P14s Gen 1 i7,Core i7 (10th Gen),32,1000,2800,2500,"2,500 ₪ (Coupon IT14)",⚡ Dual M.2 PCIe NVMe Slots,2x SODIMM Slots (up to 64GB),9.5,12,🟢 In Stock,https://www.itoutlet.co.il/items/8733190-%D7%9E%D7%97%D7%A9%D7%91-%D7%A0%D7%99%D7%99%D7%93-%D7%9E%D7%97%D7%95%D7%93%D7%A9-%D7%9C%D7%A2%D7%A8%D7%99%D7%9B%D7%94-%D7%92%D7%A8%D7%A4%D7%99%D7%AA-Lenovo-ThinkPad-P14s-Gen-1-i7-32GB-1TB-SSD,NVIDIA Quadro P520,False,False,,14.0,1.55,51,DDR4,chassis_decoder,chassis_decoder,chassis_decoder,chassis_decoder,verified
IT Outlet,Lenovo ThinkPad T14s Gen 2 Ryzen 5/16GB/512GB SSD,Lenovo,ThinkPad,Lenovo ThinkPad T14s Gen 2 Ryzen 5,AMD Ryzen 5 PRO,16,512,2800,2688,"2,688 ₪ (4% Card Disc.)",⚡ M.2 2280 PCIe NVMe (Swappable),Soldered (Fixed),5.0,12,🟢 In Stock,https://www.itoutlet.co.il/items/9505817-%D7%9E%D7%97%D7%A9%D7%91-%D7%A0%D7%99%D7%99%D7%93-%D7%9E%D7%97%D7%95%D7%93%D7%A9-Lenovo-ThinkPad-T14s-Gen-2-Ryzen-5-16GB-512GB-SSD,Integrated,False,False,,14.0,1.35,57,LPDDR4,chassis_decoder,chassis_decoder,chassis_decoder,chassis_decoder,verified
IT Outlet,Microsoft Surface 4 i7/16GB/500GB SSD,Microsoft,Surface,Microsoft Surface 4 i7,Core i7 (11th Gen),16,500,2800,2688,"2,688 ₪ (4% Card Disc.)",🔒 Soldered BGA NVMe / Unified,Soldered (Non-upgradeable),1.0,12,🟢 In Stock,https://www.itoutlet.co.il/items/7777501-%D7%9E%D7%97%D7%A9%D7%91-%D7%A0%D7%99%D7%99%D7%93-%D7%9E%D7%97%D7%95%D7%93%D7%A9-Microsoft-Surface-4-i7-16GB-500GB-SSD,Integrated,True,False,,13.5,1.28,49,LPDDR4x,chassis_decoder,chassis_decoder,chassis_decoder,chassis_decoder,verified
IT Outlet,Lenovo ThinkPad T14s Gen 2 i7/32GB/1TB NVMe,Lenovo,ThinkPad,Lenovo ThinkPad T14s Gen 2 i7,Core i7 (11th Gen),32,1000,2900,2784,"2,784 ₪ (4% Card Disc.)",⚡ M.2 2280 PCIe NVMe (Swappable),Soldered (Fixed),5.0,12,🟢 In Stock,https://www.itoutlet.co.il/items/8385913-%D7%9E%D7%97%D7%A9%D7%91-%D7%A0%D7%99%D7%99%D7%93-%D7%9E%D7%97%D7%95%D7%93%D7%A9-Lenovo-ThinkPad-T14s-Gen-2-i7-32GB-1TB-NVMe,Integrated,False,False,,14.0,1.35,57,LPDDR4x,chassis_decoder,chassis_decoder,chassis_decoder,chassis_decoder,verified
IT Outlet,Dell Latitude 5330 i7/32GB/512GB SSD,Dell,Latitude,Dell Latitude 5330 i7,Core i7 (12th Gen),32,512,3000,2880,"2,880 ₪ (4% Card Disc.)",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,12,🟢 In Stock,https://www.itoutlet.co.il/items/9530736-%D7%9E%D7%97%D7%A9%D7%91-%D7%A0%D7%99%D7%99%D7%93-%D7%9E%D7%97%D7%95%D7%93%D7%A9-Dell-Latitude-5330-i7-32GB-512GB-SSD-,Integrated,False,False,,13.3,1.35,57,DDR4,chassis_decoder,chassis_decoder,chassis_decoder,chassis_decoder,verified
IT Outlet,Dell Latitude 5430 i7/32GB/500GB SSD,Dell,Latitude,Dell Latitude 5430 i7,Core i7 (12th Gen),32,500,3000,2880,"2,880 ₪ (4% Card Disc.)",⚡ M.2 2280 PCIe NVMe (Swappable),2x SODIMM Slots (up to 64GB),9.0,12,🟢 In Stock,https://www.itoutlet.co.il/items/8488051-%D7%9E%D7%97%D7%A9%D7%91-%D7%A0%D7%99%D7%99%D7%93-%D7%9E%D7%97%D7%95%D7%93%D7%A9-Dell-Latitude-5430-i7-32GB-500GB-SSD-,Integrated,False,False,,14.0,1.55,57,DDR4,chassis_decoder,chassis_decoder,chassis_decoder,chassis_decoder,verified
IT Outlet,HP ProBook x360 435 G7 Ryzen 7/32GB/512GB SSD,HP,ProBook,HP ProBook x360 435 G7 Ryzen 7,AMD Ryzen 7 PRO,32,512,3000,2880,"2,880 ₪ (4% Card Disc.)",⚡ M.2 2280 PCIe NVMe (Swappable),2x SODIMM Slots (up to 64GB),9.0,12,🟢 In Stock,https://www.itoutlet.co.il/items/9538702-HP-ProBook-x360-435-G7-Ryzen-7-32GB-512GB-SSD,Integrated,True,True,,13.3,1.4,45,DDR4,chassis_decoder,chassis_decoder,chassis_decoder,chassis_decoder,verified
IT Outlet,Dell Latitude 5530 i7/32GB/512GB SSD,Dell,Latitude,Dell Latitude 5530 i7,Core i7 (12th Gen),32,512,3000,2880,"2,880 ₪ (4% Card Disc.)",⚡ M.2 2280 PCIe NVMe (Swappable),2x SODIMM Slots (up to 64GB),9.0,12,🟢 In Stock,https://www.itoutlet.co.il/items/8314070-%D7%9E%D7%97%D7%A9%D7%91-%D7%A0%D7%99%D7%99%D7%93-%D7%9E%D7%97%D7%95%D7%93%D7%A9-Dell-Latitude-5530-i7-32GB-512GB-SSD-,Integrated,False,False,,15.6,1.75,57,DDR4,chassis_decoder,chassis_decoder,chassis_decoder,chassis_decoder,verified
IT Outlet,Lenovo ThinkPad P14s Gen 2 i7/32GB/1TB SSD,Lenovo,ThinkPad,Lenovo ThinkPad P14s Gen 2 i7,Core i7 (11th Gen),32,1000,3200,2500,"2,500 ₪ (Coupon IT14)",⚡ Dual M.2 PCIe NVMe Slots,2x SODIMM Slots (up to 64GB),9.5,12,🟢 In Stock,https://www.itoutlet.co.il/items/7285805-%D7%9E%D7%97%D7%A9%D7%91-%D7%A0%D7%99%D7%99%D7%93-%D7%9E%D7%97%D7%95%D7%93%D7%A9-%D7%9C%D7%A2%D7%A8%D7%99%D7%9B%D7%94-%D7%92%D7%A8%D7%A4%D7%99%D7%AA-Lenovo-ThinkPad-P14s-Gen-2-i7-32GB-1TB-SSD,NVIDIA Quadro P520,False,False,,14.0,1.55,51,DDR4,chassis_decoder,chassis_decoder,chassis_decoder,chassis_decoder,verified
IT Outlet,מחשב מחודש לעריכה גרפית HP ZBook Firefly 14 G8 i7/32GB/1TB SSD,HP,ZBook Firefly,מחשב מחודש לעריכה גרפית HP ZBook Firefly 14 G8 i7,Core i7 (11th Gen),32,1000,3200,3072,"3,072 ₪ (4% Card Disc.)",⚡ M.2 2280 PCIe NVMe (Swappable),2x SODIMM Slots (up to 64GB),9.0,12,🟢 In Stock,https://www.itoutlet.co.il/items/9210216-%D7%9E%D7%97%D7%A9%D7%91-%D7%9E%D7%97%D7%95%D7%93%D7%A9-%D7%9C%D7%A2%D7%A8%D7%99%D7%9B%D7%94-%D7%92%D7%A8%D7%A4%D7%99%D7%AA-HP-ZBook-Firefly-14-G8-i7-32GB-1TB-SSD-,Integrated,False,False,,14.0,1.4,51,DDR4,chassis_decoder,chassis_decoder,chassis_decoder,chassis_decoder,verified
IT Outlet,Lenovo ThinkPad P1 Gen 3 i9/32GB/1TB SSD,Lenovo,ThinkPad,Lenovo ThinkPad P1 Gen 3 i9,Core i9 (10th Gen),32,1000,3300,3168,"3,168 ₪ (4% Card Disc.)",⚡ Dual M.2 PCIe NVMe Slots,2x SODIMM Slots (up to 64GB),9.5,12,🟢 In Stock,https://www.itoutlet.co.il/items/7897909-%D7%9E%D7%97%D7%A9%D7%91-%D7%A0%D7%99%D7%99%D7%93-%D7%9E%D7%97%D7%95%D7%93%D7%A9-%D7%9C%D7%A2%D7%A8%D7%99%D7%9B%D7%94-%D7%92%D7%A8%D7%A4%D7%99%D7%AA-Lenovo-ThinkPad-P1-Gen-3-i9-32GB-1TB-SSD,Integrated,False,False,,14.0,2.05,90,DDR4,chassis_decoder,fallback_estimate,chassis_decoder,chassis_decoder,estimated
IT Outlet,Dell Latitude 7330 i7/16GB/512GB SSD,Dell,Latitude,Dell Latitude 7330 i7,Core i7 (12th Gen),16,512,3300,3168,"3,168 ₪ (4% Card Disc.)",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,12,🟢 In Stock,https://www.itoutlet.co.il/items/7892116-%D7%9E%D7%97%D7%A9%D7%91-%D7%A0%D7%99%D7%99%D7%93-%D7%9E%D7%97%D7%95%D7%93%D7%A9-Dell-Latitude-7330-i7-16GB-512GB-SSD-,Integrated,False,False,,13.3,1.2,57,LPDDR5,chassis_decoder,chassis_decoder,chassis_decoder,chassis_decoder,verified
IT Outlet,Lenovo Thinkpad X1 Yoga Gen6 i7/16GB/500GB,Lenovo,ThinkPad,Lenovo Thinkpad X1 Yoga Gen6 i7,Core i7 (11th Gen),16,500,3300,3168,"3,168 ₪ (4% Card Disc.)",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,12,🟢 In Stock,https://www.itoutlet.co.il/items/8299691-%D7%9E%D7%97%D7%A9%D7%91-%D7%A0%D7%99%D7%99%D7%93-%D7%9E%D7%97%D7%95%D7%93%D7%A9-Lenovo-Thinkpad-X1-Yoga-Gen6-i7-16GB-500GB-,Integrated,True,True,,14.0,1.5,50,DDR4,chassis_decoder,fallback_estimate,fallback_estimate,fallback_estimate,estimated
IT Outlet,Lenovo ThinkPad X1 Carbon Gen9 i7/16GB/1TB,Lenovo,ThinkPad,Lenovo ThinkPad X1 Carbon Gen9 i7,Core i7 (11th Gen),16,1000,3400,3264,"3,264 ₪ (4% Card Disc.)",⚡ M.2 2280 PCIe NVMe (Swappable),Soldered (Fixed),5.0,12,🟢 In Stock,https://www.itoutlet.co.il/items/8299647-%D7%9E%D7%97%D7%A9%D7%91-%D7%A0%D7%99%D7%99%D7%93-%D7%9E%D7%97%D7%95%D7%93%D7%A9-Lenovo-ThinkPad-X1-Carbon-Gen9-i7-16GB-1TB,Integrated,False,False,,14.0,1.1,57,LPDDR4x,chassis_decoder,chassis_decoder,chassis_decoder,chassis_decoder,verified
IT Outlet,Dell Latitude 5431 i7/32GB/1TB SSD,Dell,Latitude,Dell Latitude 5431 i7,Core i7 (12th Gen),32,1000,3500,3360,"3,360 ₪ (4% Card Disc.)",⚡ M.2 2280 PCIe NVMe (Swappable),2x SODIMM Slots (up to 64GB),9.0,12,🟢 In Stock,https://www.itoutlet.co.il/items/6960903-%D7%9E%D7%97%D7%A9%D7%91-%D7%A0%D7%99%D7%99%D7%93-%D7%9E%D7%97%D7%95%D7%93%D7%A9-Dell-Latitude-5431-i7-32GB-1TB-SSD-,Integrated,False,False,,14.0,1.55,68,DDR4,chassis_decoder,chassis_decoder,chassis_decoder,chassis_decoder,verified
IT Outlet,Dell Latitude 5531 i7/32GB/1TB SSD,Dell,Latitude,Dell Latitude 5531 i7,Core i7 (12th Gen),32,1000,3500,3360,"3,360 ₪ (4% Card Disc.)",⚡ M.2 2280 PCIe NVMe (Swappable),2x SODIMM Slots (up to 64GB),9.0,12,🟢 In Stock,https://www.itoutlet.co.il/items/6960942-%D7%9E%D7%97%D7%A9%D7%91-%D7%A0%D7%99%D7%99%D7%93-%D7%9E%D7%97%D7%95%D7%93%D7%A9-Dell-Latitude-5531-i7-32GB-1TB-SSD-,Integrated,False,False,,15.6,1.75,68,DDR4,chassis_decoder,chassis_decoder,chassis_decoder,chassis_decoder,verified
IT Outlet,Lenovo ThinkPad T14 Gen 3 i7/32GB/512GB SSD,Lenovo,ThinkPad,Lenovo ThinkPad T14 Gen 3 i7,Core i7 (12th Gen),32,512,3500,3360,"3,360 ₪ (4% Card Disc.)",⚡ M.2 2280 PCIe NVMe (Swappable),1x Soldered + 1x SODIMM Slot (max 48GB),7.5,12,🟢 In Stock,https://www.itoutlet.co.il/items/9084495-%D7%9E%D7%97%D7%A9%D7%91-%D7%A0%D7%99%D7%99%D7%93-%D7%9E%D7%97%D7%95%D7%93%D7%A9-Lenovo-ThinkPad-T14-Gen-3-i7-32GB-512GB-SSD,Integrated,False,False,,14.0,1.55,51,DDR4,chassis_decoder,chassis_decoder,chassis_decoder,chassis_decoder,verified
IT Outlet,Lenovo ThinkPad P15v Gen 2 i9/32GB/512GB SSD,Lenovo,ThinkPad,Lenovo ThinkPad P15v Gen 2 i9,Core i9 (11th Gen),32,512,3500,3360,"3,360 ₪ (4% Card Disc.)",⚡ Dual M.2 PCIe NVMe Slots,2x SODIMM Slots (up to 64GB),9.5,12,🟢 In Stock,https://www.itoutlet.co.il/items/9319793-%D7%9E%D7%97%D7%A9%D7%91-%D7%A0%D7%99%D7%99%D7%93-%D7%9E%D7%97%D7%95%D7%93%D7%A9-Lenovo-ThinkPad-P15v-Gen-2-i9-32GB-512GB-SSD,Integrated,False,False,,15.6,2.05,68,DDR4,chassis_decoder,chassis_decoder,chassis_decoder,chassis_decoder,verified
IT Outlet,Lenovo ThinkPad T15g Gen1 i9/64GB/1TB SSD,Lenovo,ThinkPad,Lenovo ThinkPad T15g Gen1 i9,Core i9 (10th Gen),64,1000,3500,3360,"3,360 ₪ (4% Card Disc.)",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,12,🟢 In Stock,https://www.itoutlet.co.il/items/7120006-%D7%9E%D7%97%D7%A9%D7%91-%D7%A0%D7%99%D7%99%D7%93-%D7%9E%D7%97%D7%95%D7%93%D7%A9-Lenovo-ThinkPad-T15g-Gen1-i9-64GB-1TB-SSD,Integrated,False,False,,15.6,1.75,54,DDR4,chassis_decoder,chassis_decoder,chassis_decoder,fallback_estimate,verified
IT Outlet,Microsoft Surface 4 i7/32GB/1TB SSD,Microsoft,Surface,Microsoft Surface 4 i7,Core i7 (11th Gen),32,1000,3500,3360,"3,360 ₪ (4% Card Disc.)",🔒 Soldered BGA NVMe / Unified,Soldered (Non-upgradeable),1.0,12,🟢 In Stock,https://www.itoutlet.co.il/items/9347740-%D7%9E%D7%97%D7%A9%D7%91-%D7%A0%D7%99%D7%99%D7%93-%D7%9E%D7%97%D7%95%D7%93%D7%A9-Microsoft-Surface-4-i7-32GB-1TB-SSD,Integrated,True,False,,13.5,1.28,49,LPDDR4x,chassis_decoder,chassis_decoder,chassis_decoder,chassis_decoder,verified
Payngo,מחשב נייד מחודש HP EliteBook 850 G8 - Core i7-1185G7 512GB SSD 16GB RAM Windows 11 Pro - צבע כסוף שנה אחריות,HP,EliteBook,מחשב נייד מחודש HP EliteBook 850 G8 - Core i7-1185G7 512GB SSD 16GB RAM Windows 11 Pro - צבע כסוף שנה אחריות,Core i7 (11th Gen),16,512,2199,2199,"2,199 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),2x SODIMM Slots (up to 64GB),9.0,12,🟢 In Stock,https://www.payngo.co.il/computers-pcs/computing-gaming/direct-imports-tech/381096.html,Integrated,False,False,"https://www.payngo.co.il/cdn-cgi/image/format=auto,metadata=none,quality=90,width=360,height=360/media/catalog/product/d/1/d14fdbcd978772579ae52cf5c185362d.png",15.6,1.75,54,DDR4,chassis_decoder,chassis_decoder,chassis_decoder,fallback_estimate,verified
